2023-07-25 05:05:39,774 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 29.0
2024-01-05 01:15:05,581 - {'end_device_ids': {'device_id': 'eui-8cf95720000b7813', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B7813', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4EB'}, 'correlation_ids': ['gs:uplink:01HKBK08JZZ48WT3ZEECDY49NV'], 'received_at': '2024-01-05T01:15:05.530936868Z', 'uplink_message': {'session_key_id': 'AYkt6TJhLVI7+5F7S+/+Lw==', 'f_cnt': 1031, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2024-01-05T01:15:05.145068Z', 'timestamp': 537188865, 'rssi': -100, 'channel_rssi': -100, 'snr': 6.5, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdEIG0k4ACGgsImbDdrAYQycadVyDop86X0fQI', 'received_at': '2024-01-05T01:15:05.182936393Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '902300000', 'timestamp': 537188865, 'time': '2024-01-05T01:15:05.145068Z'}, 'received_at': '2024-01-05T01:15:05.316515521Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E00001022C1', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2024-01-05 09:34:42,786 - ---- MQTT process End -------
2024-01-05 11:28:33,392 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-05 13:09:19,746 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-05 13:14:58,096 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1614900.0
2024-01-05 13:15:35,429 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-05 17:28:33,598 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-05 19:09:20,050 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-05 19:14:58,214 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1618100.0
2024-01-05 19:15:35,477 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-05 23:28:33,729 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-06 01:09:20,257 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-06 01:14:58,468 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1622200.0000000002
2024-01-06 01:15:35,542 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-06 05:06:46,705 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-06 05:16:05,589 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-06 05:28:33,902 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-06 05:48:22,281 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-06 05:49:13,388 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1625500.0
2024-01-06 07:09:20,528 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-06 07:14:58,458 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1626000.0000000002
2024-01-06 07:15:35,666 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-06 09:39:44,771 - ---- MQTT process End -------
2024-01-06 11:28:34,087 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-06 13:09:20,864 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-06 13:14:58,566 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1627600.0
2024-01-06 13:15:35,848 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-06 17:28:34,293 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-06 19:14:58,796 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1629500.0000000002
2024-01-06 19:15:35,977 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-06 23:28:34,440 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-07 01:14:58,917 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1631500.0000000002
2024-01-07 01:15:36,198 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-07 05:06:47,218 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-07 05:16:06,293 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-07 05:28:34,591 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-07 05:48:23,393 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-07 05:49:13,826 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1632800.0
2024-01-07 07:09:21,628 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-07 07:14:58,885 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1633200.0
2024-01-07 07:15:36,169 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-07 09:44:46,540 - ---- MQTT process End -------
2024-01-07 11:28:34,766 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-07 13:09:21,931 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-07 13:14:58,872 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1634700.0000000002
2024-01-07 13:15:36,451 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-07 17:28:34,983 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-07 19:09:22,223 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-07 19:14:58,977 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1636000.0
2024-01-07 19:15:36,466 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-07 23:28:35,126 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-08 01:09:22,432 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-08 01:14:59,208 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1637300.0
2024-01-08 01:15:36,557 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-08 05:06:47,745 - Failed to parse payload: '14'
2024-01-08 05:16:06,978 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-08 05:28:35,279 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-08 05:48:24,440 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-08 05:49:14,146 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1638300.0
2024-01-08 07:09:22,684 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-08 07:14:59,456 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1638600.0
2024-01-08 07:15:36,662 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-08 09:49:48,329 - ---- MQTT process End -------
2024-01-08 11:28:35,444 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-08 13:09:22,966 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-08 13:14:59,309 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1639900.0
2024-01-08 13:15:36,796 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-08 17:28:35,627 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-08 19:09:23,219 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-08 19:14:59,692 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1644600.0000000002
2024-01-08 19:15:36,950 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-08 23:28:35,762 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-09 01:09:23,428 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-09 01:14:59,804 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1647900.0
2024-01-09 01:15:37,017 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-09 05:06:48,165 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-09 05:16:07,614 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-09 05:28:35,922 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-09 05:48:25,455 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-09 05:49:14,584 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1649599.9999999998
2024-01-09 07:09:23,700 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-09 07:15:37,140 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-09 09:54:50,372 - ---- MQTT process End -------
2024-01-09 11:28:36,131 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-09 13:09:24,013 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-09 13:14:59,878 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1651700.0
2024-01-09 13:15:37,290 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-09 17:28:36,321 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-09 19:09:24,301 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-09 19:14:59,850 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1656100.0
2024-01-09 19:15:37,433 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-09 23:28:36,462 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-10 01:09:24,495 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-10 01:14:59,987 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1663000.0
2024-01-10 01:15:37,636 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-10 05:06:48,668 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-10 05:16:08,298 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-10 05:28:36,604 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-10 05:28:45,846 - Message didn't contain expected 'uplink_message.frm_payload' field
2024-01-10 05:28:45,847 - {'end_device_ids': {'device_id': 'eui-8cf95720000b8c4c', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B8C4C', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4E0'}, 'correlation_ids': ['gs:uplink:01HKRXGB8NKZMQFJM658NHRZMG'], 'received_at': '2024-01-10T05:28:45.803384616Z', 'uplink_message': {'session_key_id': 'AYkkhB9u5MvKvGvIALeVQA==', 'f_cnt': 1072, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2024-01-10T05:28:45.539070Z', 'timestamp': 664547259, 'rssi': -83, 'channel_rssi': -83, 'snr': 11, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdELvf8LwCGgwIjdb4rAYQy4DkmAIg+OTp0KuBBg==', 'channel_index': 5, 'received_at': '2024-01-10T05:28:45.588841035Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '903300000', 'timestamp': 664547259, 'time': '2024-01-10T05:28:45.539070Z'}, 'received_at': '2024-01-10T05:28:45.589896150Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E00001022C1', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2024-01-10 09:59:52,216 - ---- MQTT process End -------
2024-01-10 11:28:36,801 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-10 13:09:25,064 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-10 13:09:36,999 - Message didn't contain expected 'uplink_message.frm_payload' field
2024-01-10 13:09:37,000 - {'end_device_ids': {'device_id': 'eui-8cf95720000b778e', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B778E', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4EB'}, 'correlation_ids': ['gs:uplink:01HKSQW62YSZ2PHJ931RPY16PY'], 'received_at': '2024-01-10T13:09:36.953815158Z', 'uplink_message': {'session_key_id': 'AYkmKRqZNDmDJ08W2ikn2Q==', 'f_cnt': 1076, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2024-01-10T13:09:36.423462Z', 'timestamp': 2603681732, 'rssi': -82, 'channel_rssi': -82, 'snr': 10.8, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdEMSPxNkJGgwIkK76rAYQhKL94wEgoKuZvOOnDA==', 'channel_index': 2, 'received_at': '2024-01-10T13:09:36.478105860Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '902700000', 'timestamp': 2603681732, 'time': '2024-01-10T13:09:36.423462Z'}, 'received_at': '2024-01-10T13:09:36.610343502Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E00001022C1', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2024-01-11 10:04:54,047 - ---- MQTT process End -------
2024-01-11 11:28:37,489 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-11 13:09:26,174 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-11 13:15:00,929 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1680000.0
2024-01-11 13:15:38,262 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3100.0
2024-01-11 17:28:37,691 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-11 19:09:26,446 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-11 19:15:00,900 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1681299.9999999998
2024-01-11 19:15:38,568 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 3200.0
2024-01-11 23:28:37,852 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-12 01:15:01,181 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1684400.0000000002
2024-01-12 01:15:11,705 - Message didn't contain expected 'uplink_message.frm_payload' field
2024-01-12 01:15:11,706 - {'end_device_ids': {'device_id': 'eui-8cf95720000b7813', 'application_ids': {'application_id': 'ifempto'}, 'dev_eui': '8CF95720000B7813', 'join_eui': '526973696E674846', 'dev_addr': '27FEC4EB'}, 'correlation_ids': ['gs:uplink:01HKXKSFJ6HAWAHDAZ0K2B60ST'], 'received_at': '2024-01-12T01:15:11.656096461Z', 'uplink_message': {'session_key_id': 'AYkt6TJhLVI7+5F7S+/+Lw==', 'f_cnt': 1068, 'rx_metadata': [{'gateway_ids': {'gateway_id': 'eui-7076ff007906001d', 'eui': '7076FF007906001D'}, 'time': '2024-01-12T01:15:11.262399Z', 'timestamp': 303494508, 'rssi': -99, 'channel_rssi': -99, 'snr': 2.8, 'uplink_token': 'CiIKIAoUZXVpLTcwNzZmZjAwNzkwNjAwMWQSCHB2/wB5BgAdEOzq25ABGgwIn6WCrQYQwsWTkAEg4Nu6zeqHKg==', 'channel_index': 1, 'received_at': '2024-01-12T01:15:11.302310082Z'}], 'settings': {'data_rate': {'lora': {'bandwidth': 125000, 'spreading_factor': 7, 'coding_rate': '4/5'}}, 'frequency': '902500000', 'timestamp': 303494508, 'time': '2024-01-12T01:15:11.262399Z'}, 'received_at': '2024-01-12T01:15:11.445564137Z', 'consumed_airtime': '0.046336s', 'network_ids': {'net_id': '000013', 'ns_id': 'EC656E00001022C1', 'tenant_id': 'scalldigital', 'cluster_id': 'nam1', 'cluster_address': 'nam1.cloud.thethings.industries', 'tenant_address': 'scalldigital.nam1.cloud.thethings.industries'}}}
2024-01-12 10:09:55,893 - ---- MQTT process End -------
2024-01-12 11:28:38,194 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8c4c/up, Message: Device: Scall1, Current Flow: 5700.0
2024-01-12 13:09:27,241 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b778e/up, Message: Device: Scall2, Current Flow: 3500.0000000000005
2024-01-12 13:15:01,221 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b7813/up, Message: Device: Siapa, Current Flow: 1693400.0
2024-01-12 13:15:38,773 - Topic: v3/ifempto@scalldigital/devices/eui-8cf95720000b8a57/up, Message: Device: Scall3, Current Flow: 5400.0
